Contig,Start,Stop,Score,Threhold
CP086200_1,1,5000,0.167,13.746
CP086200_1,30000,37500,0.296,13.746
CP086200_1,52500,60000,0.158,13.746
CP086200_1,85000,92500,0.177,13.746
CP086200_1,110000,117500,0.149,13.746
CP086200_1,285000,295000,0.572,13.746
CP086200_1,307500,312500,0.164,13.746
CP086200_1,335000,340000,0.141,13.746
CP086200_1,352500,357500,0.167,13.746
CP086200_1,472500,477500,0.184,13.746
CP086200_1,510000,522500,0.432,13.746
CP086200_1,540000,547500,0.227,13.746
CP086200_1,605000,610000,0.144,13.746
CP086200_1,705000,710000,0.145,13.746
CP086200_1,752500,770000,0.405,13.746
CP086200_1,792500,797500,0.198,13.746
CP086200_1,850000,860000,0.285,13.746
CP086200_1,877500,882500,0.142,13.746
CP086200_1,1022500,1030000,0.155,13.746
CP086200_1,1070000,1075000,0.145,13.746
CP086200_1,1200000,1205000,0.149,13.746
CP086200_1,1230000,1247500,0.188,13.746
CP086200_1,1397500,1410000,0.774,13.746
CP086200_1,1457500,1472500,0.173,13.746
CP086200_1,1475000,1480000,0.272,13.746
CP086200_1,1510000,1517500,0.172,13.746
CP086200_1,1585000,1612500,0.278,13.746
CP086200_1,1672500,1677500,0.261,13.746
CP086200_1,1730000,1735000,0.151,13.746
CP086200_1,1742500,1750000,0.22,13.746
CP086200_1,1757500,1765000,0.282,13.746
CP086200_1,1832500,1845000,0.286,13.746
CP086200_1,1867500,1875000,0.169,13.746
CP086200_1,1880000,1885000,0.16,13.746
CP086200_1,2057500,2070000,0.17,13.746
CP086200_1,2127500,2132500,0.182,13.746
CP086200_1,2140000,2147500,0.426,13.746
CP086200_1,2292500,2297500,0.142,13.746
CP086200_1,2357500,2365000,0.218,13.746
CP086200_1,2395000,2402500,0.201,13.746
CP086200_1,2427500,2435000,0.209,13.746
CP086200_1,2437500,2445000,0.153,13.746
CP086200_1,2580000,2585000,0.151,13.746
CP086200_1,2595000,2602500,0.153,13.746
CP086200_1,2657500,2665000,0.19,13.746
CP086200_1,2682500,2687500,0.161,13.746
CP086200_1,2730000,2735000,0.151,13.746
CP086200_1,2827500,2832500,0.167,13.746
CP086200_1,2895000,2902500,0.153,13.746
CP086200_1,2922500,2930000,0.295,13.746
CP086200_1,2932500,2942500,0.166,13.746
CP086200_1,2947500,2960000,0.291,13.746
CP086200_1,3042500,3050000,0.216,13.746
CP086200_1,3102500,3107500,0.156,13.746
CP086200_1,3140000,3145000,0.142,13.746
CP086200_1,3155000,3172500,0.246,13.746
CP086200_1,3207500,3212500,0.185,13.746
CP086200_1,3285000,3292500,0.159,13.746
CP086200_1,3342500,3347500,0.178,13.746
CP086200_1,3412500,3422500,0.247,13.746
CP086200_1,3532500,3580000,0.225,13.746
CP086200_1,3715000,3732500,0.188,13.746
CP086200_1,3752500,3757500,0.138,13.746
CP086200_1,4157500,4190000,0.191,13.746
CP086200_1,4195000,4200000,0.145,13.746
CP086200_1,4247500,4252500,0.261,13.746
CP086200_1,4255000,4260000,0.152,13.746
CP086200_1,4277500,4302500,0.27,13.746
CP086200_1,4327500,4340000,0.239,13.746
CP086200_1,4347500,4357500,0.217,13.746
CP086200_1,4395000,4400000,0.168,13.746
CP086200_1,4465000,4475000,0.16,13.746
CP086200_1,4577500,4585000,0.155,13.746
CP086200_1,4602500,4617500,0.293,13.746
CP086200_1,4627500,4632500,0.183,13.746
CP086200_1,4752500,4762500,0.215,13.746
CP086200_1,4775000,4782500,0.222,13.746
CP086200_1,4802500,4810000,0.191,13.746
CP086200_1,4820000,4837500,0.196,13.746
CP086200_1,4910000,4915000,0.188,13.746
