Contig,Start,Stop,Score,Threhold
CP033192_1,1,5000,0.162,10.842
CP033192_1,27500,35000,0.195,10.842
CP033192_1,55000,70000,0.128,10.842
CP033192_1,80000,87500,0.18,10.842
CP033192_1,112500,125000,0.161,10.842
CP033192_1,135000,145000,0.326,10.842
CP033192_1,195000,200000,0.117,10.842
CP033192_1,257500,265000,0.13,10.842
CP033192_1,307500,317500,0.134,10.842
CP033192_1,330000,337500,0.149,10.842
CP033192_1,347500,352500,0.11,10.842
CP033192_1,387500,395000,0.149,10.842
CP033192_1,405000,410000,0.151,10.842
CP033192_1,480000,485000,0.114,10.842
CP033192_1,547500,565000,0.193,10.842
CP033192_1,587500,595000,0.215,10.842
CP033192_1,622500,635000,0.29,10.842
CP033192_1,647500,652500,0.12,10.842
CP033192_1,670000,677500,0.113,10.842
CP033192_1,715000,720000,0.13,10.842
CP033192_1,757500,762500,0.122,10.842
CP033192_1,770000,775000,0.109,10.842
CP033192_1,805000,825000,0.299,10.842
CP033192_1,842500,847500,0.118,10.842
CP033192_1,852500,857500,0.113,10.842
CP033192_1,860000,865000,0.199,10.842
CP033192_1,907500,920000,0.144,10.842
CP033192_1,932500,937500,0.129,10.842
CP033192_1,1002500,1007500,0.131,10.842
CP033192_1,1037500,1045000,0.129,10.842
CP033192_1,1062500,1067500,0.117,10.842
CP033192_1,1117500,1132500,0.137,10.842
CP033192_1,1135000,1140000,0.126,10.842
CP033192_1,1167500,1177500,0.137,10.842
CP033192_1,1210000,1215000,0.123,10.842
CP033192_1,1217500,1225000,0.137,10.842
CP033192_1,1260000,1265000,0.127,10.842
CP033192_1,1305000,1312500,0.138,10.842
CP033192_1,1337500,1347500,0.163,10.842
CP033192_1,1417500,1425000,0.151,10.842
CP033192_1,1472500,1477500,0.109,10.842
CP033192_1,1517500,1530000,0.136,10.842
CP033192_1,1547500,1567500,0.203,10.842
CP033192_1,1590000,1595000,0.109,10.842
CP033192_1,1602500,1610000,0.118,10.842
CP033192_1,1672500,1685000,0.212,10.842
CP033192_1,1695000,1700000,0.111,10.842
CP033192_1,1742500,1747500,0.131,10.842
CP033192_1,1752500,1762500,0.143,10.842
CP033192_1,1765000,1770000,0.158,10.842
CP033192_1,1772500,1777500,0.126,10.842
CP033192_1,1815000,1865000,0.185,10.842
CP033192_1,2007500,2015000,0.125,10.842
CP033192_1,2075000,2080000,0.123,10.842
CP033192_1,2087500,2092500,0.172,10.842
CP033192_1,2102500,2107500,0.118,10.842
CP033192_1,2127500,2147500,0.26,10.842
CP033192_1,2192500,2200000,0.132,10.842
CP033192_1,2252500,2260000,0.205,10.842
CP033192_1,2342500,2357500,0.287,10.842
CP033192_1,2360000,2370000,0.136,10.842
CP033192_1,2387500,2412500,0.157,10.842
CP033192_1,2420000,2427500,0.161,10.842
CP033192_1,2447500,2455000,0.221,10.842
CP033192_1,2467500,2475000,0.178,10.842
CP033192_1,2570000,2580000,0.115,10.842
CP033192_1,2590000,2597500,0.141,10.842
CP033192_1,2607500,2627500,0.224,10.842
CP033192_1,2632500,2637500,0.109,10.842
CP033192_1,2642500,2650000,0.15,10.842
CP033192_1,2690000,2700000,0.164,10.842
CP033192_1,2702500,2722500,0.194,10.842
CP033192_1,2767500,2782500,0.625,10.842
CP033192_1,2932500,2945000,0.177,10.842
CP033192_1,2947500,2955000,0.152,10.842
CP033192_1,2965000,2970000,0.11,10.842
CP033192_1,3130000,3135000,0.11,10.842
CP033192_1,3177500,3190000,0.156,10.842
CP033192_1,3247500,3252500,0.121,10.842
CP033192_1,3275000,3280000,0.163,10.842
CP033192_1,3285000,3292500,0.163,10.842
CP033192_1,3315000,3325000,0.339,10.842
CP033192_1,3437500,3447500,0.128,10.842
CP033192_1,3482500,3487500,0.121,10.842
CP033192_1,3507500,3520000,0.179,10.842
CP033192_1,3545000,3555000,0.185,10.842
CP033192_1,3560000,3575000,0.179,10.842
CP033192_1,3592500,3600000,0.289,10.842
CP033192_1,3640000,3647500,0.121,10.842
CP033192_1,3670000,3697500,0.222,10.842
CP033192_1,3702500,3707500,0.136,10.842
CP033192_1,3755000,3782500,0.237,10.842
CP033192_1,3852500,3862500,0.143,10.842
CP033192_1,3875000,3880000,0.126,10.842
CP033192_1,3890000,3897500,0.139,10.842
CP033192_1,3902500,3915000,0.158,10.842
CP033192_1,3957500,4002500,0.166,10.842
CP033192_1,4165000,4170000,0.113,10.842
CP033192_1,4222500,4227500,0.111,10.842
CP033192_1,4237500,4255000,0.169,10.842
CP033192_1,4310000,4317500,0.197,10.842
CP033192_1,4320000,4325000,0.127,10.842
CP033192_1,4465000,4472500,0.138,10.842
CP033192_1,4490000,4497500,0.138,10.842
CP033192_1,4500000,4505000,0.125,10.842
CP033192_1,4582500,4615000,0.202,10.842
CP033192_1,4625000,4632500,0.173,10.842
CP033192_1,4650000,4662500,0.433,10.842
CP033192_1,4692500,4700000,0.194,10.842
CP033192_1,4767500,4772500,0.12,10.842
CP033192_1,4807500,4815000,0.152,10.842
CP033192_1,4817500,4825000,0.128,10.842
CP033192_1,4835000,4840000,0.134,10.842
CP033192_1,4862500,4872500,0.134,10.842
CP033192_1,4885000,4897500,0.438,10.842
CP033192_1,4905000,4910000,0.127,10.842
CP033192_1,5015000,5027500,0.225,10.842
