Contig,Start,Stop,Score,Threhold
CP033193,1,5000,0.172,12.846
CP033193,30000,37500,0.192,12.846
CP033193,57500,70000,0.161,12.846
CP033193,85000,95000,0.161,12.846
CP033193,142500,160000,0.201,12.846
CP033193,212500,217500,0.138,12.846
CP033193,237500,242500,0.151,12.846
CP033193,295000,300000,0.156,12.846
CP033193,307500,322500,0.405,12.846
CP033193,330000,335000,0.182,12.846
CP033193,377500,385000,0.133,12.846
CP033193,497500,505000,0.162,12.846
CP033193,537500,547500,0.577,12.846
CP033193,565000,572500,0.228,12.846
CP033193,630000,647500,0.225,12.846
CP033193,750000,755000,0.136,12.846
CP033193,797500,815000,0.424,12.846
CP033193,827500,832500,0.17,12.846
CP033193,847500,852500,0.151,12.846
CP033193,895000,902500,0.28,12.846
CP033193,937500,942500,0.132,12.846
CP033193,990000,995000,0.131,12.846
CP033193,1060000,1067500,0.161,12.846
CP033193,1070000,1075000,0.143,12.846
CP033193,1080000,1085000,0.145,12.846
CP033193,1110000,1122500,0.136,12.846
CP033193,1200000,1205000,0.129,12.846
CP033193,1277500,1290000,0.202,12.846
CP033193,1437500,1452500,0.655,12.846
CP033193,1500000,1512500,0.171,12.846
CP033193,1547500,1557500,0.165,12.846
CP033193,1627500,1657500,0.25,12.846
CP033193,1705000,1710000,0.144,12.846
CP033193,1715000,1727500,0.262,12.846
CP033193,1760000,1767500,0.17,12.846
CP033193,1772500,1777500,0.166,12.846
CP033193,1782500,1792500,0.232,12.846
CP033193,1797500,1812500,0.196,12.846
CP033193,1880000,1890000,0.275,12.846
CP033193,1912500,1920000,0.153,12.846
CP033193,1925000,1930000,0.152,12.846
CP033193,1952500,1957500,0.132,12.846
CP033193,2067500,2072500,0.148,12.846
CP033193,2225000,2235000,0.158,12.846
CP033193,2247500,2267500,0.176,12.846
CP033193,2402500,2460000,0.215,12.846
CP033193,2567500,2582500,0.201,12.846
CP033193,2702500,2710000,0.155,12.846
CP033193,2782500,2787500,0.18,12.846
CP033193,2790000,2795000,0.144,12.846
CP033193,2822500,2827500,0.195,12.846
CP033193,2875000,2880000,0.18,12.846
CP033193,2927500,2935000,0.193,12.846
CP033193,3022500,3030000,0.238,12.846
CP033193,3040000,3050000,0.256,12.846
CP033193,3067500,3077500,0.14,12.846
CP033193,3080000,3085000,0.138,12.846
CP033193,3170000,3177500,0.162,12.846
CP033193,3247500,3265000,0.2,12.846
CP033193,3272500,3282500,0.167,12.846
CP033193,3300000,3307500,0.194,12.846
CP033193,3320000,3330000,0.228,12.846
CP033193,3352500,3357500,0.131,12.846
CP033193,3382500,3387500,0.138,12.846
CP033193,3445000,3450000,0.188,12.846
CP033193,3460000,3477500,0.266,12.846
CP033193,3492500,3500000,0.151,12.846
CP033193,3580000,3585000,0.151,12.846
CP033193,3605000,3622500,0.147,12.846
CP033193,3685000,3695000,0.217,12.846
CP033193,3722500,3730000,0.267,12.846
CP033193,3735000,3757500,0.177,12.846
CP033193,3772500,3790000,0.289,12.846
CP033193,3797500,3805000,0.196,12.846
CP033193,3812500,3822500,0.174,12.846
CP033193,3867500,3872500,0.147,12.846
CP033193,3877500,3912500,0.188,12.846
CP033193,4140000,4145000,0.146,12.846
CP033193,4215000,4227500,0.162,12.846
CP033193,4282500,4290000,0.153,12.846
CP033193,4292500,4307500,0.244,12.846
CP033193,4375000,4380000,0.135,12.846
CP033193,4407500,4412500,0.129,12.846
CP033193,4452500,4457500,0.149,12.846
CP033193,4495000,4500000,0.139,12.846
CP033193,4550000,4557500,0.233,12.846
CP033193,4587500,4595000,0.388,12.846
CP033193,4597500,4605000,0.14,12.846
CP033193,4737500,4742500,0.158,12.846
CP033193,4752500,4760000,0.164,12.846
CP033193,4815000,4822500,0.188,12.846
CP033193,4835000,4845000,0.151,12.846
CP033193,4887500,4892500,0.167,12.846
CP033193,4980000,4987500,0.15,12.846
