Contig,Start,Stop,Score,Threhold
CP011958_1,1,5000,0.212,16.057
CP011958_1,20000,27500,0.209,16.057
CP011958_1,42500,47500,0.171,16.057
CP011958_1,82500,90000,0.19,16.057
CP011958_1,150000,157500,0.218,16.057
CP011958_1,197500,210000,0.444,16.057
CP011958_1,235000,245000,0.681,16.057
CP011958_1,250000,260000,0.36,16.057
CP011958_1,325000,332500,0.203,16.057
CP011958_1,355000,362500,0.287,16.057
CP011958_1,380000,385000,0.203,16.057
CP011958_1,480000,485000,0.248,16.057
CP011958_1,495000,505000,0.329,16.057
CP011958_1,550000,562500,0.595,16.057
CP011958_1,690000,695000,0.173,16.057
CP011958_1,782500,787500,0.2,16.057
CP011958_1,892500,900000,0.317,16.057
CP011958_1,935000,955000,0.339,16.057
CP011958_1,1005000,1012500,0.201,16.057
CP011958_1,1025000,1030000,0.227,16.057
CP011958_1,1045000,1050000,0.207,16.057
CP011958_1,1125000,1130000,0.171,16.057
CP011958_1,1315000,1322500,0.175,16.057
CP011958_1,1397500,1405000,0.224,16.057
CP011958_1,1415000,1422500,0.235,16.057
CP011958_1,1560000,1565000,0.186,16.057
CP011958_1,1585000,1592500,0.255,16.057
CP011958_1,1615000,1622500,0.189,16.057
CP011958_1,1627500,1632500,0.231,16.057
CP011958_1,1657500,1665000,0.195,16.057
CP011958_1,1930000,1937500,0.188,16.057
CP011958_1,1955000,1972500,0.304,16.057
CP011958_1,2007500,2017500,0.194,16.057
CP011958_1,2220000,2227500,0.184,16.057
CP011958_1,2235000,2242500,0.176,16.057
CP011958_1,2272500,2290000,0.259,16.057
CP011958_1,2292500,2302500,0.225,16.057
CP011958_1,2337500,2342500,0.173,16.057
CP011958_1,2345000,2360000,0.341,16.057
CP011958_1,2372500,2377500,0.344,16.057
CP011958_1,2397500,2407500,0.193,16.057
CP011958_1,2415000,2435000,0.252,16.057
CP011958_1,2445000,2457500,0.234,16.057
CP011958_1,2550000,2557500,0.186,16.057
CP011958_1,2562500,2567500,0.169,16.057
CP011958_1,2605000,2627500,0.221,16.057
CP011958_1,2652500,2660000,0.242,16.057
CP011958_1,2880000,2900000,0.262,16.057
CP011958_1,2942500,2952500,0.306,16.057
CP011958_1,2955000,2960000,0.222,16.057
CP011958_1,2980000,2985000,0.166,16.057
CP011958_1,3017500,3022500,0.233,16.057
CP011958_1,3025000,3045000,0.283,16.057
CP011958_1,3070000,3080000,0.196,16.057
CP011958_1,3147500,3152500,0.232,16.057
CP011958_1,3270000,3277500,0.227,16.057
CP011958_1,3305000,3317500,0.289,16.057
CP011958_1,3345000,3350000,0.167,16.057
CP011958_1,3437500,3457500,0.287,16.057
CP011958_1,3467500,3477500,0.217,16.057
CP011958_1,3485000,3492500,0.265,16.057
CP011958_1,3617500,3625000,0.245,16.057
CP011958_1,3640000,3652500,0.668,16.057
CP011958_1,3655000,3662500,0.192,16.057
CP011958_1,3670000,3677500,0.23,16.057
CP011958_1,3732500,3740000,0.344,16.057
CP011958_1,3742500,3757500,0.362,16.057
CP011958_1,3797500,3802500,0.164,16.057
CP011958_1,3805000,3812500,0.313,16.057
CP011958_1,3815000,3827500,0.311,16.057
CP011958_1,3832500,3837500,0.193,16.057
CP011958_1,3890000,3915000,0.297,16.057
CP011958_1,3975000,4012500,0.233,16.057
CP011958_1,4177500,4182500,0.179,16.057
CP011958_1,4295000,4322500,0.269,16.057
CP011958_1,4332500,4345000,0.37,16.057
CP011958_1,4367500,4372500,0.168,16.057
CP011958_1,4420000,4432500,0.186,16.057
CP011958_1,4470000,4487500,0.252,16.057
CP011958_1,4497500,4505000,0.233,16.057
CP011958_1,4512500,4520000,0.186,16.057
CP011958_1,4545000,4555000,0.234,16.057
CP011958_1,4667500,4675000,0.174,16.057
CP011958_1,4677500,4690000,0.299,16.057
CP011958_1,4715000,4722500,0.201,16.057
CP011958_1,4740000,4750000,0.22,16.057
CP011958_1,4777500,4782500,0.196,16.057
CP011958_1,4797500,4812500,0.37,16.057
CP011958_1,4817500,4840000,0.266,16.057
CP011958_1,4855000,4860000,0.163,16.057
CP011958_1,4985000,5002500,0.35,16.057
