Contig,Start,Stop,Score,Threhold
CP036254,1,5000,0.149,13.628
CP036254,35000,40000,0.145,13.628
CP036254,92500,112500,0.316,13.628
CP036254,135000,140000,0.194,13.628
CP036254,265000,270000,0.141,13.628
CP036254,277500,302500,0.296,13.628
CP036254,315000,335000,0.185,13.628
CP036254,342500,365000,0.179,13.628
CP036254,372500,380000,0.155,13.628
CP036254,415000,420000,0.154,13.628
CP036254,502500,510000,0.217,13.628
CP036254,512500,517500,0.147,13.628
CP036254,522500,530000,0.149,13.628
CP036254,532500,582500,0.261,13.628
CP036254,587500,617500,0.319,13.628
CP036254,620000,625000,0.142,13.628
CP036254,647500,655000,0.222,13.628
CP036254,705000,712500,0.2,13.628
CP036254,812500,817500,0.145,13.628
CP036254,825000,842500,0.291,13.628
CP036254,880000,897500,0.303,13.628
CP036254,917500,922500,0.137,13.628
CP036254,947500,955000,0.171,13.628
CP036254,965000,972500,0.188,13.628
CP036254,995000,1000000,0.177,13.628
CP036254,1072500,1082500,0.249,13.628
CP036254,1232500,1247500,0.196,13.628
CP036254,1300000,1305000,0.157,13.628
CP036254,1312500,1340000,0.295,13.628
CP036254,1375000,1385000,0.267,13.628
CP036254,1495000,1500000,0.145,13.628
CP036254,1522500,1532500,0.331,13.628
CP036254,1557500,1565000,0.156,13.628
CP036254,1570000,1575000,0.157,13.628
CP036254,1597500,1602500,0.141,13.628
CP036254,1725000,1740000,0.295,13.628
CP036254,1797500,1810000,0.262,13.628
CP036254,1832500,1857500,0.45,13.628
CP036254,1980000,1992500,0.29,13.628
CP036254,2010000,2020000,0.407,13.628
CP036254,2022500,2027500,0.162,13.628
CP036254,2072500,2080000,0.196,13.628
CP036254,2122500,2140000,0.231,13.628
CP036254,2275000,2282500,0.292,13.628
CP036254,2330000,2342500,0.168,13.628
CP036254,2377500,2387500,0.245,13.628
CP036254,2395000,2402500,0.232,13.628
CP036254,2422500,2430000,0.189,13.628
CP036254,2437500,2470000,0.211,13.628
CP036254,2480000,2490000,0.204,13.628
CP036254,2582500,2592500,0.32,13.628
CP036254,2625000,2632500,0.212,13.628
CP036254,2662500,2685000,0.273,13.628
CP036254,2710000,2725000,0.161,13.628
CP036254,2820000,2845000,0.362,13.628
CP036254,2875000,2882500,0.264,13.628
CP036254,2992500,3005000,0.202,13.628
CP036254,3007500,3012500,0.139,13.628
CP036254,3040000,3047500,0.283,13.628
CP036254,3115000,3120000,0.157,13.628
CP036254,3130000,3147500,0.243,13.628
CP036254,3157500,3162500,0.162,13.628
CP036254,3165000,3172500,0.167,13.628
CP036254,3222500,3227500,0.179,13.628
CP036254,3350000,3362500,0.241,13.628
CP036254,3370000,3380000,0.215,13.628
CP036254,3402500,3412500,0.189,13.628
CP036254,3512500,3520000,0.255,13.628
CP036254,3540000,3552500,0.212,13.628
CP036254,3555000,3567500,0.224,13.628
CP036254,3572500,3582500,0.205,13.628
CP036254,3587500,3602500,0.205,13.628
CP036254,3650000,3662500,0.209,13.628
CP036254,3682500,3690000,0.196,13.628
CP036254,3702500,3710000,0.163,13.628
CP036254,3777500,3785000,0.143,13.628
CP036254,3787500,3795000,0.208,13.628
CP036254,3860000,3872500,0.213,13.628
CP036254,3875000,3892500,0.211,13.628
CP036254,4177500,4185000,0.163,13.628
CP036254,4267500,4277500,0.271,13.628
CP036254,4387500,4397500,0.597,13.628
CP036254,4417500,4425000,0.161,13.628
CP036254,4427500,4455000,0.35,13.628
CP036254,4480000,4485000,0.166,13.628
CP036254,4500000,4510000,0.163,13.628
CP036254,4557500,4567500,0.202,13.628
CP036254,4617500,4632500,0.238,13.628
CP036254,4657500,4662500,0.142,13.628
CP036254,4680000,4687500,0.241,13.628
CP036254,4695000,4712500,0.219,13.628
CP036254,4720000,4772500,0.257,13.628
CP036254,4847500,4855000,0.169,13.628
CP036254,4857500,4880000,0.347,13.628
CP036254,4882500,4912500,0.285,13.628
CP036254,4922500,4927500,0.148,13.628
CP036254,4957500,4967500,0.573,13.628
CP036254,5000000,5010000,0.157,13.628
CP036254,5022500,5027500,0.207,13.628
CP036254,5040000,5047500,0.18,13.628
