,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
0,mobileOG_000026103|gyrB|P0AES6|replication/recombination/repair|NA|Multiple|Manual,CP064871_1_4 # 5010 # 7454 # 1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643,61.6,973.4,804,2.3000000000000003e-282,815,2,804,12,814,mobileOG_000026103,gyrB,P0AES6,replication/recombination/repair,NA,Multiple,Manual,CP064871_1_4, 5010 # 7454 # 1 , 5010,7454,1 ,1_4,1,4,00,ATG,None,None,0.643,CP064871_1,mobileOG_000026103_CP064871_1
1,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_15 # 16965 # 17921 # 1 # ID=1_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627,99.4,610.1,318,1.9999999999999997e-173,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_15, 16965 # 17921 # 1 , 16965,17921,1 ,1_15,1,15,00,ATG,GGAG/GAGG,5-10bp,0.627,CP064871_1,mobileOG_000725735_CP064871_1
2,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_16 # 18228 # 19193 # 1 # ID=1_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633,96.6,630.9,332,1.1e-179,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_16, 18228 # 19193 # 1 , 18228,19193,1 ,1_16,1,16,00,ATG,GGA/GAG/AGG,5-10bp,0.633,CP064871_1,mobileOG_000726767_CP064871_1
3,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_32 # 38523 # 38621 # 1 # ID=1_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.687,100.0,70.1,491,7.6e-12,33,1,32,1,32,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_32, 38523 # 38621 # 1 , 38523,38621,1 ,1_32,1,32,00,ATG,GGAG/GAGG,5-10bp,0.687,CP064871_1,mobileOG_000726772_CP064871_1
4,mobileOG_000726772|NA:Keyword|A0A0K0GNE0|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_33 # 38772 # 39998 # 1 # ID=1_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642,98.3,790.8,491,1.0000000000000001e-227,409,84,491,1,408,mobileOG_000726772,NA:Keyword,A0A0K0GNE0,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_33, 38772 # 39998 # 1 , 38772,39998,1 ,1_33,1,33,00,ATG,None,None,0.642,CP064871_1,mobileOG_000726772_CP064871_1
5,mobileOG_000757700|NA:Keyword|A0A088FNY4|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP064871_1_34 # 40137 # 40559 # 1 # ID=1_34;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664,96.0,256.5,458,2.5000000000000003e-67,141,1,125,1,125,mobileOG_000757700,NA:Keyword,A0A088FNY4,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP064871_1_34, 40137 # 40559 # 1 , 40137,40559,1 ,1_34,1,34,00,ATG,None,None,0.664,CP064871_1,mobileOG_000757700_CP064871_1
6,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_35 # 40556 # 41032 # 1 # ID=1_35;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.635,96.2,320.1,458,2e-86,159,301,458,1,158,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_35, 40556 # 41032 # 1 , 40556,41032,1 ,1_35,1,35,00,GTG,GGA/GAG/AGG,11-12bp,0.635,CP064871_1,mobileOG_000726771_CP064871_1
7,mobileOG_000726762|NA:Keyword|Q5H569|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_37 # 42364 # 43680 # 1 # ID=1_37;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.629,97.9,881.7,439,4.8e-255,439,2,439,1,438,mobileOG_000726762,NA:Keyword,Q5H569,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_37, 42364 # 43680 # 1 , 42364,43680,1 ,1_37,1,37,00,TTG,GGAG/GAGG,5-10bp,0.629,CP064871_1,mobileOG_000726762_CP064871_1
8,mobileOG_000724573|NA:Keyword|Q9Z3F3|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_38 # 43776 # 43919 # -1 # ID=1_38;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.576,93.6,94.7,267,4.2e-19,48,221,267,1,47,mobileOG_000724573,NA:Keyword,Q9Z3F3,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_38, 43776 # 43919 # -1 , 43776,43919,-1 ,1_38,1,38,00,ATG,None,None,0.576,CP064871_1,mobileOG_000724573_CP064871_1
9,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP064871_1_39 # 44218 # 44574 # -1 # ID=1_39;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.591,75.0,182.6,125,3.8e-45,119,5,116,6,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP064871_1_39, 44218 # 44574 # -1 , 44218,44574,-1 ,1_39,1,39,00,ATG,None,None,0.591,CP064871_1,mobileOG_000418745_CP064871_1
10,mobileOG_000740536|NA:Keyword|A0A221M591|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP064871_1_60 # 72595 # 73557 # -1 # ID=1_60;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,88.4,571.2,320,1e-161,321,1,320,1,320,mobileOG_000740536,NA:Keyword,A0A221M591,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP064871_1_60, 72595 # 73557 # -1 , 72595,73557,-1 ,1_60,1,60,00,ATG,GGAG/GAGG,5-10bp,0.626,CP064871_1,mobileOG_000740536_CP064871_1
11,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP064871_1_94 # 111780 # 111926 # -1 # ID=1_94;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.544,83.3,84.7,128,4.4e-16,49,81,128,1,48,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP064871_1_94, 111780 # 111926 # -1 , 111780,111926,-1 ,1_94,1,94,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.544,CP064871_1,mobileOG_000720479_CP064871_1
12,mobileOG_000720478|NA:Keyword|A9IEE8|integration/excision|NA|ICE|Keyword Search,CP064871_1_95 # 112123 # 112473 # -1 # ID=1_95;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.570,83.9,206.8,145,1.9e-52,117,34,145,1,112,mobileOG_000720478,NA:Keyword,A9IEE8,integration/excision,NA,ICE,Keyword Search,CP064871_1_95, 112123 # 112473 # -1 , 112123,112473,-1 ,1_95,1,95,00,ATG,None,None,0.570,CP064871_1,mobileOG_000720478_CP064871_1
13,mobileOG_000740536|NA:Keyword|A0A221M591|integration/excision|NA|Plasmid RefSeq|Keyword Search,CP064871_1_114 # 131324 # 132058 # 1 # ID=1_114;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.626,91.8,449.5,320,3.4000000000000003e-125,245,77,320,1,244,mobileOG_000740536,NA:Keyword,A0A221M591,integration/excision,NA,Plasmid RefSeq,Keyword Search,CP064871_1_114, 131324 # 132058 # 1 , 131324,132058,1 ,1_114,1,114,00,ATG,None,None,0.626,CP064871_1,mobileOG_000740536_CP064871_1
14,mobileOG_000302254|insI3|M4UAI2|integration/excision|NA|Plasmid RefSeq|Homology,CP064871_1_115 # 132088 # 132522 # 1 # ID=1_115;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.584,78.2,226.5,339,2.8e-58,145,197,329,1,133,mobileOG_000302254,insI3,M4UAI2,integration/excision,NA,Plasmid RefSeq,Homology,CP064871_1_115, 132088 # 132522 # 1 , 132088,132522,1 ,1_115,1,115,00,GTG,AGGA,5-10bp,0.584,CP064871_1,mobileOG_000302254_CP064871_1
15,mobileOG_000726769|NA:Keyword|Q5H6H9|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_143 # 163080 # 163613 # -1 # ID=1_143;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.620,96.0,354.0,458,1.3999999999999999e-96,178,282,458,1,177,mobileOG_000726769,NA:Keyword,Q5H6H9,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_143, 163080 # 163613 # -1 , 163080,163613,-1 ,1_143,1,143,00,ATG,GGA/GAG/AGG,5-10bp,0.620,CP064871_1,mobileOG_000726769_CP064871_1
16,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_144 # 163761 # 164456 # -1 # ID=1_144;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654,98.7,452.2,458,5e-126,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_144, 163761 # 164456 # -1 , 163761,164456,-1 ,1_144,1,144,00,ATG,None,None,0.654,CP064871_1,mobileOG_000726771_CP064871_1
17,mobileOG_000063144|NA|WP_107320815.1|integration/excision|NA|COMPASS|Homology,CP064871_1_145 # 164540 # 165043 # 1 # ID=1_145;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,76.9,229.9,300,2.9e-59,168,149,300,12,167,mobileOG_000063144,NA,WP_107320815.1,integration/excision,NA,COMPASS,Homology,CP064871_1_145, 164540 # 165043 # 1 , 164540,165043,1 ,1_145,1,145,00,ATG,None,None,0.639,CP064871_1,mobileOG_000063144_CP064871_1
18,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP064871_1_148 # 169574 # 169837 # 1 # ID=1_148;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.583,95.4,171.0,88,8.5e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP064871_1_148, 169574 # 169837 # 1 , 169574,169837,1 ,1_148,1,148,00,GTG,AGGAG,5-10bp,0.583,CP064871_1,mobileOG_000277175_CP064871_1
19,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP064871_1_149 # 169831 # 170130 # 1 # ID=1_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647,93.9,175.6,328,3.9e-43,100,48,146,1,99,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP064871_1_149, 169831 # 170130 # 1 , 169831,170130,1 ,1_149,1,149,00,ATG,None,None,0.647,CP064871_1,mobileOG_000277176_CP064871_1
20,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP064871_1_150 # 170246 # 170941 # 1 # ID=1_150;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,99.1,450.7,458,1.5000000000000002e-125,232,1,231,1,231,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP064871_1_150, 170246 # 170941 # 1 , 170246,170941,1 ,1_150,1,150,00,ATG,None,None,0.644,CP064871_1,mobileOG_000726771_CP064871_1
