,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
0,mobileOG_000026103|gyrB|P0AES6|replication/recombination/repair|NA|Multiple|Manual,CP033197_4 # 5181 # 7625 # 1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.644,61.5,970.3,804,1.9e-281,815,2,804,12,814,mobileOG_000026103,gyrB,P0AES6,replication/recombination/repair,NA,Multiple,Manual,CP033197_4, 5181 # 7625 # 1 , 5181,7625,1 ,1_4,1,4,00,ATG,None,None,0.644,CP033197,mobileOG_000026103_CP033197
1,mobileOG_000277182|insH6|Q5H6N2|integration/excision|NA|ISFinder|Homology,CP033197_18 # 23118 # 24098 # -1 # ID=1_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624,96.6,627.1,326,1.6e-178,327,1,326,1,326,mobileOG_000277182,insH6,Q5H6N2,integration/excision,NA,ISFinder,Homology,CP033197_18, 23118 # 24098 # -1 , 23118,24098,-1 ,1_18,1,18,00,ATG,None,None,0.624,CP033197,mobileOG_000277182_CP033197
2,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP033197_27 # 31190 # 32158 # 1 # ID=1_27;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.613,99.7,646.7,322,1.9e-184,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP033197_27, 31190 # 32158 # 1 , 31190,32158,1 ,1_27,1,27,00,ATG,AGGAG,5-10bp,0.613,CP033197,mobileOG_000277174_CP033197
3,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP033197_29 # 34389 # 35354 # 1 # ID=1_29;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.629,98.1,645.6,332,4.3e-184,322,12,332,1,321,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP033197_29, 34389 # 35354 # 1 , 34389,35354,1 ,1_29,1,29,00,ATG,GGA/GAG/AGG,5-10bp,0.629,CP033197,mobileOG_000726767_CP033197
4,mobileOG_000041116|insH6|WP_022557821.1|integration/excision|NA|Multiple|Homology,CP033197_31 # 35853 # 36056 # -1 # ID=1_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608,88.1,118.2,327,5e-26,68,1,59,1,59,mobileOG_000041116,insH6,WP_022557821.1,integration/excision,NA,Multiple,Homology,CP033197_31, 35853 # 36056 # -1 , 35853,36056,-1 ,1_31,1,31,00,ATG,GGA/GAG/AGG,5-10bp,0.608,CP033197,mobileOG_000041116_CP033197
5,mobileOG_000725735|NA:Keyword|A0A0C5V5L1|integration/excision|NA|ISFinder|Keyword Search,CP033197_37 # 40420 # 41376 # -1 # ID=1_37;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625,100.0,616.3,318,2.8e-175,319,1,318,1,318,mobileOG_000725735,NA:Keyword,A0A0C5V5L1,integration/excision,NA,ISFinder,Keyword Search,CP033197_37, 40420 # 41376 # -1 , 40420,41376,-1 ,1_37,1,37,00,ATG,GGAG/GAGG,5-10bp,0.625,CP033197,mobileOG_000725735_CP033197
6,mobileOG_000343778|insI3|WP_028853927.1|integration/excision|NA|Plasmid RefSeq|Homology,CP033197_45 # 46033 # 46737 # -1 # ID=1_45;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.596,75.8,368.2,339,9.6e-101,235,107,329,1,223,mobileOG_000343778,insI3,WP_028853927.1,integration/excision,NA,Plasmid RefSeq,Homology,CP033197_45, 46033 # 46737 # -1 , 46033,46737,-1 ,1_45,1,45,00,ATG,None,None,0.596,CP033197,mobileOG_000343778_CP033197
7,mobileOG_000312220|istA|WP_106561525.1|integration/excision|NA|Plasmid RefSeq|Homology,CP033197_46 # 47121 # 48152 # -1 # ID=1_46;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639,65.7,449.9,344,3.7000000000000004e-125,344,1,344,2,343,mobileOG_000312220,istA,WP_106561525.1,integration/excision,NA,Plasmid RefSeq,Homology,CP033197_46, 47121 # 48152 # -1 , 47121,48152,-1 ,1_46,1,46,00,ATG,None,None,0.639,CP033197,mobileOG_000312220_CP033197
8,mobileOG_000041116|insH6|WP_022557821.1|integration/excision|NA|Multiple|Homology,CP033197_49 # 49303 # 50253 # -1 # ID=1_49;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619,93.7,595.1,327,6.5e-169,317,1,317,1,316,mobileOG_000041116,insH6,WP_022557821.1,integration/excision,NA,Multiple,Homology,CP033197_49, 49303 # 50253 # -1 , 49303,50253,-1 ,1_49,1,49,00,ATG,None,None,0.619,CP033197,mobileOG_000041116_CP033197
9,mobileOG_000418745|NA:Keyword|A0A1L5Y8X5|integration/excision|NA|COMPASS|Keyword Search,CP033197_57 # 57059 # 57415 # 1 # ID=1_57;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585,65.8,149.1,125,4.7e-35,119,6,116,7,117,mobileOG_000418745,NA:Keyword,A0A1L5Y8X5,integration/excision,NA,COMPASS,Keyword Search,CP033197_57, 57059 # 57415 # 1 , 57059,57415,1 ,1_57,1,57,00,ATG,None,None,0.585,CP033197,mobileOG_000418745_CP033197
