,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
0,mobileOG_000026103|gyrB|P0AES6|replication/recombination/repair|NA|Multiple|Manual,CP036378_4 # 5013 # 7457 # 1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.645,61.5,972.2,804,5.1000000000000006e-282,815,2,804,12,814,mobileOG_000026103,gyrB,P0AES6,replication/recombination/repair,NA,Multiple,Manual,CP036378_4, 5013 # 7457 # 1 , 5013,7457,1 ,1_4,1,4,00,ATG,None,None,0.645,CP036378,mobileOG_000026103_CP036378
1,mobileOG_000726771|NA:Keyword|Q5H6E5|integration/excision|NA|ISFinder|Keyword Search,CP036378_15 # 17400 # 18776 # 1 # ID=1_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.638,94.8,859.0,458,3.5000000000000002e-248,459,1,458,1,458,mobileOG_000726771,NA:Keyword,Q5H6E5,integration/excision,NA,ISFinder,Keyword Search,CP036378_15, 17400 # 18776 # 1 , 17400,18776,1 ,1_15,1,15,00,ATG,None,None,0.638,CP036378,mobileOG_000726771_CP036378
2,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036378_16 # 19005 # 19799 # -1 # ID=1_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604,99.2,526.9,322,1.8e-148,265,59,322,1,264,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036378_16, 19005 # 19799 # -1 , 19005,19799,-1 ,1_16,1,16,00,ATG,None,None,0.604,CP036378,mobileOG_000277174_CP036378
3,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036378_17 # 19907 # 20170 # 1 # ID=1_17;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587,96.6,172.2,88,3.8e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036378_17, 19907 # 20170 # 1 , 19907,20170,1 ,1_17,1,17,00,GTG,AGGAG,5-10bp,0.587,CP036378,mobileOG_000277175_CP036378
4,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036378_18 # 20164 # 21009 # 1 # ID=1_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637,93.6,527.7,328,1.0999999999999999e-148,282,48,328,1,281,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036378_18, 20164 # 21009 # 1 , 20164,21009,1 ,1_18,1,18,00,ATG,None,None,0.637,CP036378,mobileOG_000277176_CP036378
5,mobileOG_000368388|istA|WP_164255865.1|integration/excision|NA|Plasmid RefSeq|Homology,CP036378_35 # 40134 # 40868 # 1 # ID=1_35;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637,63.0,307.0,344,2.7999999999999997e-82,245,2,244,3,243,mobileOG_000368388,istA,WP_164255865.1,integration/excision,NA,Plasmid RefSeq,Homology,CP036378_35, 40134 # 40868 # 1 , 40134,40868,1 ,1_35,1,35,00,ATG,None,None,0.637,CP036378,mobileOG_000368388_CP036378
6,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036378_36 # 40917 # 41180 # 1 # ID=1_36;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591,95.4,170.6,88,1.1e-41,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036378_36, 40917 # 41180 # 1 , 40917,41180,1 ,1_36,1,36,00,GTG,AGGAG,5-10bp,0.591,CP036378,mobileOG_000277175_CP036378
7,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036378_37 # 41174 # 41704 # 1 # ID=1_37;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.663,94.6,300.4,328,1.9000000000000002e-80,177,48,214,1,166,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036378_37, 41174 # 41704 # 1 , 41174,41704,1 ,1_37,1,37,00,ATG,None,None,0.663,CP036378,mobileOG_000277176_CP036378
8,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036378_38 # 41701 # 42018 # 1 # ID=1_38;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.591,93.3,214.5,328,8e-55,106,224,328,1,105,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036378_38, 41701 # 42018 # 1 , 41701,42018,1 ,1_38,1,38,00,GTG,None,None,0.591,CP036378,mobileOG_000277176_CP036378
9,mobileOG_000720478|NA:Keyword|A9IEE8|integration/excision|NA|ICE|Keyword Search,CP036378_48 # 58952 # 59371 # 1 # ID=1_48;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.564,83.7,245.7,145,4.3e-64,140,11,145,1,135,mobileOG_000720478,NA:Keyword,A9IEE8,integration/excision,NA,ICE,Keyword Search,CP036378_48, 58952 # 59371 # 1 , 58952,59371,1 ,1_48,1,48,00,ATG,None,None,0.564,CP036378,mobileOG_000720478_CP036378
10,mobileOG_000720479|NA:Keyword|A9IEE9|integration/excision|NA|ICE|Keyword Search,CP036378_49 # 59410 # 59715 # 1 # ID=1_49;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556,77.2,172.2,128,4.4e-42,102,28,128,1,101,mobileOG_000720479,NA:Keyword,A9IEE9,integration/excision,NA,ICE,Keyword Search,CP036378_49, 59410 # 59715 # 1 , 59410,59715,1 ,1_49,1,49,00,TTG,GGA/GAG/AGG,5-10bp,0.556,CP036378,mobileOG_000720479_CP036378
11,mobileOG_000274767|NA|Q7CLQ1|integration/excision|NA|ISFinder|Homology,CP036378_56 # 68790 # 69548 # 1 # ID=1_56;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.628,92.1,474.9,360,7.900000000000001e-133,253,109,360,1,252,mobileOG_000274767,NA,Q7CLQ1,integration/excision,NA,ISFinder,Homology,CP036378_56, 68790 # 69548 # 1 , 68790,69548,1 ,1_56,1,56,00,ATG,GGxGG,5-10bp,0.628,CP036378,mobileOG_000274767_CP036378
12,mobileOG_000726767|NA:Keyword|Q5GY58|integration/excision|NA|ISFinder|Keyword Search,CP036378_94 # 110978 # 111712 # 1 # ID=1_94;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624,98.0,471.5,332,8.4e-132,245,89,332,1,244,mobileOG_000726767,NA:Keyword,Q5GY58,integration/excision,NA,ISFinder,Keyword Search,CP036378_94, 110978 # 111712 # 1 , 110978,111712,1 ,1_94,1,94,00,ATG,None,None,0.624,CP036378,mobileOG_000726767_CP036378
13,mobileOG_000277176|NA|A0A346MB22|integration/excision|NA|ISFinder|Homology,CP036378_112 # 131472 # 132317 # -1 # ID=1_112;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636,94.3,531.2,328,1e-149,282,48,328,1,281,mobileOG_000277176,NA,A0A346MB22,integration/excision,NA,ISFinder,Homology,CP036378_112, 131472 # 132317 # -1 , 131472,132317,-1 ,1_112,1,112,00,ATG,None,None,0.636,CP036378,mobileOG_000277176_CP036378
14,mobileOG_000277175|tISRso16a|Q5H2C2|integration/excision|NA|ISFinder|Homology,CP036378_113 # 132311 # 132574 # -1 # ID=1_113;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.583,96.6,172.2,88,3.8e-42,88,2,88,1,87,mobileOG_000277175,tISRso16a,Q5H2C2,integration/excision,NA,ISFinder,Homology,CP036378_113, 132311 # 132574 # -1 , 132311,132574,-1 ,1_113,1,113,00,GTG,AGGAG,5-10bp,0.583,CP036378,mobileOG_000277175_CP036378
15,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036378_114 # 132875 # 133843 # -1 # ID=1_114;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.612,98.1,635.6,322,4.5e-181,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036378_114, 132875 # 133843 # -1 , 132875,133843,-1 ,1_114,1,114,00,ATG,AGGAG,5-10bp,0.612,CP036378,mobileOG_000277174_CP036378
16,mobileOG_000277174|insH6|A0A0C5V4U8|integration/excision|NA|ISFinder|Homology,CP036378_134 # 153716 # 154684 # -1 # ID=1_134;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.612,99.1,643.7,322,1.5999999999999999e-183,323,1,322,1,322,mobileOG_000277174,insH6,A0A0C5V4U8,integration/excision,NA,ISFinder,Homology,CP036378_134, 153716 # 154684 # -1 , 153716,154684,-1 ,1_134,1,134,00,ATG,AGGAG,5-10bp,0.612,CP036378,mobileOG_000277174_CP036378
