Contig,Start,Stop,Score,Threhold
CP011956_1,1,5000,0.213,15.152
CP011956_1,22500,27500,0.251,15.152
CP011956_1,40000,47500,0.172,15.152
CP011956_1,167500,172500,0.202,15.152
CP011956_1,215000,222500,0.186,15.152
CP011956_1,247500,262500,0.202,15.152
CP011956_1,272500,282500,0.2,15.152
CP011956_1,305000,337500,0.176,15.152
CP011956_1,422500,427500,0.166,15.152
CP011956_1,440000,447500,0.259,15.152
CP011956_1,487500,492500,0.199,15.152
CP011956_1,512500,517500,0.25,15.152
CP011956_1,570000,575000,0.165,15.152
CP011956_1,597500,610000,0.471,15.152
CP011956_1,612500,625000,0.224,15.152
CP011956_1,627500,662500,0.297,15.152
CP011956_1,685000,690000,0.165,15.152
CP011956_1,757500,765000,0.228,15.152
CP011956_1,832500,837500,0.155,15.152
CP011956_1,875000,880000,0.231,15.152
CP011956_1,895000,900000,0.169,15.152
CP011956_1,1042500,1082500,0.224,15.152
CP011956_1,1092500,1097500,0.166,15.152
CP011956_1,1152500,1160000,0.194,15.152
CP011956_1,1207500,1212500,0.163,15.152
CP011956_1,1232500,1240000,0.202,15.152
CP011956_1,1245000,1255000,0.204,15.152
CP011956_1,1277500,1287500,0.305,15.152
CP011956_1,1335000,1360000,0.313,15.152
CP011956_1,1370000,1375000,0.153,15.152
CP011956_1,1385000,1395000,0.412,15.152
CP011956_1,1522500,1540000,0.283,15.152
CP011956_1,1545000,1577500,0.242,15.152
CP011956_1,1665000,1670000,0.165,15.152
CP011956_1,1697500,1717500,0.173,15.152
CP011956_1,1842500,1855000,0.279,15.152
CP011956_1,1857500,1867500,0.177,15.152
CP011956_1,1947500,1952500,0.156,15.152
CP011956_1,2072500,2077500,0.162,15.152
CP011956_1,2117500,2127500,0.227,15.152
CP011956_1,2162500,2170000,0.194,15.152
CP011956_1,2180000,2187500,0.316,15.152
CP011956_1,2207500,2215000,0.21,15.152
CP011956_1,2222500,2267500,0.257,15.152
CP011956_1,2277500,2290000,0.249,15.152
CP011956_1,2300000,2307500,0.165,15.152
CP011956_1,2370000,2375000,0.173,15.152
CP011956_1,2380000,2387500,0.178,15.152
CP011956_1,2422500,2432500,0.257,15.152
CP011956_1,2460000,2470000,0.215,15.152
CP011956_1,2560000,2565000,0.194,15.152
CP011956_1,2680000,2700000,0.267,15.152
CP011956_1,2742500,2765000,0.252,15.152
CP011956_1,2845000,2850000,0.216,15.152
CP011956_1,2915000,2922500,0.204,15.152
CP011956_1,2930000,2937500,0.225,15.152
CP011956_1,2962500,2980000,0.31,15.152
CP011956_1,2990000,2995000,0.167,15.152
CP011956_1,2997500,3005000,0.19,15.152
CP011956_1,3077500,3082500,0.153,15.152
CP011956_1,3147500,3152500,0.227,15.152
CP011956_1,3275000,3282500,0.187,15.152
CP011956_1,3305000,3312500,0.179,15.152
CP011956_1,3317500,3325000,0.17,15.152
CP011956_1,3372500,3377500,0.16,15.152
CP011956_1,3430000,3450000,0.259,15.152
CP011956_1,3455000,3470000,0.199,15.152
CP011956_1,3572500,3590000,0.365,15.152
CP011956_1,3595000,3600000,0.174,15.152
CP011956_1,3652500,3677500,0.3,15.152
CP011956_1,3680000,3692500,0.205,15.152
CP011956_1,3855000,3862500,0.168,15.152
CP011956_1,3932500,3940000,0.162,15.152
CP011956_1,3967500,3975000,0.191,15.152
CP011956_1,4022500,4045000,0.321,15.152
CP011956_1,4092500,4097500,0.163,15.152
CP011956_1,4187500,4200000,0.257,15.152
CP011956_1,4272500,4277500,0.171,15.152
CP011956_1,4305000,4317500,0.588,15.152
CP011956_1,4320000,4325000,0.203,15.152
CP011956_1,4350000,4355000,0.204,15.152
CP011956_1,4362500,4375000,0.215,15.152
CP011956_1,4385000,4390000,0.263,15.152
CP011956_1,4415000,4420000,0.174,15.152
CP011956_1,4482500,4490000,0.164,15.152
CP011956_1,4530000,4535000,0.168,15.152
CP011956_1,4597500,4615000,0.507,15.152
CP011956_1,4637500,4650000,0.23,15.152
CP011956_1,4735000,4747500,0.242,15.152
CP011956_1,4755000,4765000,0.221,15.152
