Contig,Start,Stop,Score,Threhold
CP036377,1,5000,0.157,12.732
CP036377,32500,37500,0.185,12.732
CP036377,40000,45000,0.191,12.732
CP036377,205000,215000,0.179,12.732
CP036377,262500,272500,0.194,12.732
CP036377,322500,337500,0.147,12.732
CP036377,350000,357500,0.164,12.732
CP036377,417500,422500,0.143,12.732
CP036377,460000,465000,0.184,12.732
CP036377,515000,530000,0.159,12.732
CP036377,545000,565000,0.222,12.732
CP036377,615000,627500,0.232,12.732
CP036377,630000,637500,0.146,12.732
CP036377,652500,662500,0.13,12.732
CP036377,900000,905000,0.142,12.732
CP036377,1022500,1060000,0.19,12.732
CP036377,1125000,1132500,0.228,12.732
CP036377,1135000,1142500,0.177,12.732
CP036377,1147500,1152500,0.169,12.732
CP036377,1170000,1175000,0.135,12.732
CP036377,1215000,1222500,0.139,12.732
CP036377,1250000,1262500,0.23,12.732
CP036377,1340000,1345000,0.164,12.732
CP036377,1380000,1387500,0.165,12.732
CP036377,1417500,1422500,0.135,12.732
CP036377,1587500,1592500,0.137,12.732
CP036377,1627500,1632500,0.13,12.732
CP036377,1640000,1645000,0.135,12.732
CP036377,1685000,1692500,0.16,12.732
CP036377,1707500,1725000,0.263,12.732
CP036377,1752500,1765000,0.187,12.732
CP036377,1845000,1850000,0.13,12.732
CP036377,1910000,1915000,0.17,12.732
CP036377,2087500,2092500,0.163,12.732
CP036377,2095000,2102500,0.153,12.732
CP036377,2105000,2110000,0.13,12.732
CP036377,2177500,2182500,0.165,12.732
CP036377,2195000,2207500,0.167,12.732
CP036377,2217500,2237500,0.214,12.732
CP036377,2312500,2317500,0.157,12.732
CP036377,2322500,2335000,0.158,12.732
CP036377,2432500,2437500,0.146,12.732
CP036377,2552500,2557500,0.15,12.732
CP036377,2700000,2707500,0.31,12.732
CP036377,2795000,2802500,0.154,12.732
CP036377,2817500,2822500,0.13,12.732
CP036377,2940000,2960000,0.563,12.732
CP036377,2982500,2997500,0.244,12.732
CP036377,3052500,3060000,0.13,12.732
CP036377,3187500,3195000,0.16,12.732
CP036377,3217500,3225000,0.16,12.732
CP036377,3230000,3237500,0.147,12.732
CP036377,3260000,3270000,0.218,12.732
CP036377,3460000,3472500,0.263,12.732
CP036377,3560000,3587500,0.198,12.732
CP036377,3622500,3627500,0.136,12.732
CP036377,3750000,3755000,0.144,12.732
CP036377,3782500,3795000,0.324,12.732
CP036377,3837500,3842500,0.146,12.732
CP036377,3877500,3882500,0.171,12.732
CP036377,3892500,3900000,0.188,12.732
CP036377,3905000,3910000,0.198,12.732
CP036377,3922500,3927500,0.128,12.732
CP036377,3935000,3955000,0.41,12.732
CP036377,3997500,4002500,0.136,12.732
CP036377,4165000,4177500,0.475,12.732
CP036377,4200000,4205000,0.172,12.732
CP036377,4272500,4280000,0.154,12.732
CP036377,4282500,4287500,0.161,12.732
CP036377,4325000,4335000,0.181,12.732
CP036377,4450000,4457500,0.155,12.732
CP036377,4475000,4482500,0.157,12.732
CP036377,4507500,4515000,0.226,12.732
CP036377,4525000,4532500,0.192,12.732
CP036377,4560000,4570000,0.565,12.732
CP036377,4612500,4620000,0.22,12.732
CP036377,4637500,4650000,0.41,12.732
CP036377,4655000,4667500,0.223,12.732
CP036377,4680000,4690000,0.199,12.732
