Contig,Start,Stop,Score,Threhold
CP059589_1,1,5000,0.168,12.727
CP059589_1,30000,37500,0.186,12.727
CP059589_1,57500,65000,0.162,12.727
CP059589_1,82500,90000,0.167,12.727
CP059589_1,117500,125000,0.158,12.727
CP059589_1,135000,147500,0.236,12.727
CP059589_1,202500,210000,0.137,12.727
CP059589_1,315000,325000,0.144,12.727
CP059589_1,340000,347500,0.19,12.727
CP059589_1,402500,407500,0.186,12.727
CP059589_1,560000,565000,0.172,12.727
CP059589_1,567500,575000,0.29,12.727
CP059589_1,600000,607500,0.176,12.727
CP059589_1,722500,727500,0.135,12.727
CP059589_1,765000,770000,0.135,12.727
CP059589_1,810000,830000,0.412,12.727
CP059589_1,842500,847500,0.137,12.727
CP059589_1,860000,867500,0.145,12.727
CP059589_1,910000,917500,0.153,12.727
CP059589_1,935000,940000,0.128,12.727
CP059589_1,1002500,1007500,0.134,12.727
CP059589_1,1035000,1040000,0.132,12.727
CP059589_1,1112500,1117500,0.134,12.727
CP059589_1,1120000,1127500,0.16,12.727
CP059589_1,1130000,1135000,0.132,12.727
CP059589_1,1140000,1145000,0.145,12.727
CP059589_1,1165000,1172500,0.14,12.727
CP059589_1,1250000,1255000,0.133,12.727
CP059589_1,1295000,1302500,0.145,12.727
CP059589_1,1327500,1352500,0.176,12.727
CP059589_1,1500000,1515000,0.65,12.727
CP059589_1,1562500,1570000,0.212,12.727
CP059589_1,1605000,1612500,0.166,12.727
CP059589_1,1680000,1707500,0.269,12.727
CP059589_1,1757500,1762500,0.128,12.727
CP059589_1,1767500,1775000,0.427,12.727
CP059589_1,1887500,1892500,0.198,12.727
CP059589_1,1917500,1922500,0.131,12.727
CP059589_1,1930000,1935000,0.139,12.727
CP059589_1,1955000,1962500,0.155,12.727
CP059589_1,2022500,2030000,0.161,12.727
CP059589_1,2255000,2270000,0.165,12.727
CP059589_1,2287500,2295000,0.264,12.727
CP059589_1,2297500,2307500,0.16,12.727
CP059589_1,2405000,2415000,0.248,12.727
CP059589_1,2427500,2432500,0.186,12.727
CP059589_1,2485000,2492500,0.167,12.727
CP059589_1,2495000,2500000,0.159,12.727
CP059589_1,2545000,2595000,0.179,12.727
CP059589_1,2725000,2735000,0.171,12.727
CP059589_1,2740000,2745000,0.139,12.727
CP059589_1,2820000,2825000,0.187,12.727
CP059589_1,2860000,2877500,0.333,12.727
CP059589_1,2925000,2930000,0.156,12.727
CP059589_1,2982500,2990000,0.213,12.727
CP059589_1,3072500,3085000,0.278,12.727
CP059589_1,3090000,3112500,0.206,12.727
CP059589_1,3137500,3142500,0.155,12.727
CP059589_1,3147500,3152500,0.154,12.727
CP059589_1,3240000,3247500,0.159,12.727
CP059589_1,3317500,3332500,0.196,12.727
CP059589_1,3342500,3350000,0.186,12.727
CP059589_1,3370000,3377500,0.205,12.727
CP059589_1,3445000,3450000,0.128,12.727
CP059589_1,3490000,3495000,0.136,12.727
CP059589_1,3505000,3512500,0.145,12.727
CP059589_1,3522500,3540000,0.264,12.727
CP059589_1,3555000,3562500,0.145,12.727
CP059589_1,3642500,3647500,0.156,12.727
CP059589_1,3667500,3675000,0.141,12.727
CP059589_1,3680000,3685000,0.128,12.727
CP059589_1,3697500,3705000,0.202,12.727
CP059589_1,3752500,3762500,0.212,12.727
CP059589_1,3785000,3795000,0.17,12.727
CP059589_1,3802500,3815000,0.148,12.727
CP059589_1,3832500,3850000,0.21,12.727
CP059589_1,3905000,3940000,0.186,12.727
CP059589_1,4182500,4192500,0.234,12.727
CP059589_1,4197500,4205000,0.181,12.727
CP059589_1,4262500,4280000,0.246,12.727
CP059589_1,4477500,4482500,0.158,12.727
CP059589_1,4542500,4550000,0.259,12.727
CP059589_1,4560000,4567500,0.23,12.727
CP059589_1,4585000,4595000,0.57,12.727
CP059589_1,4627500,4635000,0.2,12.727
CP059589_1,4750000,4755000,0.136,12.727
CP059589_1,4795000,4805000,0.148,12.727
CP059589_1,4815000,4827500,0.453,12.727
CP059589_1,4835000,4840000,0.157,12.727
CP059589_1,4952500,4960000,0.175,12.727
